2490,19522, 259, 1
2480,16555, 271, 1
2611,237, 261, 0
2782,942, 244, 0
2913,1526, 219, 0
3071,1004, 213, 0
3272,1390, 230, 1
3424,351, 220, 1
3442,14640, 200, 1
3495,863, 419, 1
3652,3134, 342, 0
3792,1616, 385, 0
4141,815, 340, 0
4271,725, 319, 0
4337,23199, 313, 0
4346,18630, 282, 0
4236,383, 73, 0
4093,432, 74, 0
3909,141, 78, 1
3748,727, 91, 0
3588,95, 98, 1
3412,241, 93, 0
3349,0, 0, 1
3436,121, 640, 0
3542,5145, 764, 0
3642,4542, 707, 0
3743,491, 611, 0
3869,816, 618, 0
3950,45754, 563, 0
3953,34531, 554, 0
3936,34867, 493, 0
3934,46684, 617, 0
3959,0, 0, 0
4076,8868, 484, 1
4209,5268, 612, 0
4338,2913, 548, 0
4462,538, 526, 0
4588,3510, 530, 0
4701,415, 454, 0
4801,2497, 564, 1
5453,16551, 0, 0
5324,1176, 417, 0
5193,3092, 416, 0
5048,865, 558, 0
4925,3141, 529, 0
4804,447, 511, 0
4683,749, 526, 0
4788,985, 341, 0
4932,400, 391, 0
5095,1787, 313, 1
5261,728, 328, 1
5411,2103, 333, 0
5558,1207, 305, 0
5584,24564, 345, 1
5678,1362, 551, 0
6327,980, 515, 0
6322,37394, 471, 0
6337,33122, 512, 0
6344,36830, 493, 0
6386,1687, 432, 0
6547,2368, 325, 0
6694,1935, 425, 0
6853,1325, 333, 0
6999,53, 334, 0
7147,15, 324, 0
7212,20203, 358, 0
7229,23840, 352, 1
7232,19906, 325, 0
7233,20332, 398, 0
7242,18138, 347, 0
7296,4833, 591, 0
7404,1191, 616, 0
7518,3134, 600, 0
7893,44117, 602, 0
7903,41665, 575, 0
7897,50311, 571, 0
7858,2257, 789, 1
7809,2802, 772, 0
7770,5856, 958, 0
7672,3272, 858, 0
7600,64, 21, 0
7441,218, 19, 0
7260,9, 21, 0
7077,71, 26, 0
6916,97, 24, 0
6734,61, 23, 0
6655,1589, 22, 0
6653,1641, 26, 0
6626,243, 7, 0
6462,38, 6, 0
6277,9, 6, 0
6094,26, 8, 0
5933,70, 8, 0
5791,21, 7, 1
5674,267, 0, 0
5833,366, 393, 0
5989,1483, 394, 0
6128,3586, 365, 0
6706,3001, 742, 0
6769,4775, 866, 0
6834,1446, 742, 0
6879,476, 668, 0
6875,43113, 620, 0
6829,4814, 530, 0
6698,44, 485, 0
6549,433, 463, 0
6420,4486, 533, 0
6280,322, 530, 0
6154,545, 523, 0
6771,1602, 461, 0
6641,107, 496, 0
6494,3286, 407, 0
6366,3116, 525, 0
6241,1091, 539, 0
6135,1234, 489, 0
6249,3139, 517, 0
6378,2093, 500, 0
6511,419, 448, 0
6659,2899, 528, 0
6803,4976, 381, 0
6939,692, 406, 0
7020,4, 25, 0
7183,294, 30, 0
7339,111, 29, 1
7502,40, 26, 0
7662,143, 26, 0
7844,102, 21, 0
7941,1927, 26, 1
7956,812, 0, 1
7885,139, 722, 0
7811,1595, 719, 0
7736,3221, 759, 0
7683,2838, 705, 0
7614,3429, 745, 0
7555,553, 766, 0
7562,60757, 843, 0
7555,59254, 737, 0
7560,56175, 828, 0
7750,2842, 735, 0
7820,773, 658, 0
7894,6679, 590, 0
7982,2931, 806, 0
7950,229, 6, 0
7326,17, 6, 0
7144,16, 6, 0
6676,1675, 835, 0
6636,734, 717, 0
6630,47637, 694, 0
6628,46953, 691, 0
6569,1438, 281, 0
6398,106, 255, 0
6229,721, 231, 0
6057,1944, 321, 0
5105,2118, 685, 0
5123,6639, 209, 0
5322,6912, 365, 0
5486,3364, 173, 0
5642,1150, 171, 0
5830,466, 202, 0
6691,13427, 271, 0
6657,2180, 757, 0
6631,2658, 790, 0
6615,65708, 945, 0
6608,26161, 744, 0
6576,6536, 708, 0
6544,921, 744, 1
6669,67, 32, 0
6850,146, 33, 0
7008,55, 29, 0
7192,118, 25, 0
7377,123, 29, 0
7473,569, 0, 0
8468,10982, 149, 0
8684,1561, 774, 0
8752,858, 780, 0
8812,641, 775, 1
8843,1869, 805, 0
8875,689, 807, 0
8636,746, 874, 0
8641,2008, 778, 0
8649,567, 816, 0
8658,2766, 836, 0
8526,948, 296, 0
8376,1698, 253, 0
7705,14613, 280, 0
7736,16345, 294, 0
7735,0, 0, 0
7894,103, 445, 0
8045,845, 384, 0
8193,891, 404, 0
8331,431, 415, 0
8470,546, 382, 0
8583,27780, 368, 1
8563,23528, 339, 0
8581,32612, 453, 0
8584,32941, 455, 0
8583,25809, 362, 0
8581,31040, 409, 0
8566,28353, 392, 0
8581,29427, 396, 0
8561,24778, 380, 0
8617,10295, 280, 0
8769,2260, 253, 0
8922,491, 246, 0
9072,189, 245, 0
9254,1414, 292, 0
9407,1053, 252, 0
9515,1040, 216, 0
9359,484, 761, 0
9345,0, 0, 0
9332,1354, 892, 0
9319,1987, 824, 0
9312,770, 730, 0
7794,19060, 762, 0
7711,7393, 597, 0
7651,1390, 717, 0
7582,7362, 609, 0
7515,5651, 814, 0
7488,58290, 844, 0
7496,52350, 704, 0
7503,0, 0, 0
7612,2506, 623, 0
7732,1598, 659, 0
7840,5585, 687, 0
7948,2742, 625, 0
8066,1072, 566, 0
