2686,14858, 700, 0
2705,8190, 799, 1
2733,20061, 591, 0
2768,3670, 805, 1
2890,1569, 436, 0
3039,14009, 396, 0
3176,2604, 425, 0
3314,8310, 347, 1
3455,2622, 359, 0
3601,5331, 365, 1
3494,11339, 169, 0
3351,391, 330, 1
3201,2218, 356, 0
3060,6224, 367, 1
2915,10542, 395, 0
2764,16766, 174, 0
2627,953, 173, 0
2469,2905, 187, 0
2317,6579, 157, 0
2161,6156, 227, 0
2008,3409, 199, 1
1866,4939, 203, 0
1754,6175, 829, 0
1756,782, 842, 0
1773,12489, 772, 0
1803,6804, 820, 0
1847,51661, 950, 1
1904,53108, 925, 0
2466,2641, 155, 1
2955,608, 107, 1
2927,36307, 516, 0
2904,26704, 698, 0
2891,29876, 677, 0
2888,224, 792, 0
2894,20732, 857, 0
2908,16480, 823, 0
2863,16203, 592, 0
2797,16407, 558, 0
2732,8973, 717, 1
2683,6291, 788, 0
2643,23245, 814, 0
2610,39140, 987, 0
2652,19011, 574, 0
2778,28316, 610, 0
2919,1615, 467, 0
3186,13878, 469, 0
3337,5178, 432, 1
3445,26825, 774, 1
3529,12589, 616, 0
3621,22568, 722, 0
3715,11924, 697, 0
3811,14505, 500, 0
3926,31241, 833, 0
4028,9648, 88, 0
4187,2351, 124, 0
4359,6140, 161, 0
4520,2526, 109, 0
4681,2086, 93, 0
4836,3910, 104, 0
4995,2522, 108, 0
4939,19150, 618, 0
4873,10182, 899, 0
4812,17474, 604, 0
4748,5655, 685, 0
4696,35704, 798, 0
4648,23559, 834, 0
4525,2619, 79, 0
4361,2454, 95, 0
3886,31, 110, 1
3729,839, 117, 0
3665,1839, 826, 1
3697,6858, 774, 0
3734,41860, 630, 0
3778,20665, 870, 1
3827,24900, 642, 0
3883,44672, 655, 0
3962,28749, 413, 1
4082,19014, 610, 1
4205,39983, 540, 0
4345,43862, 683, 0
4468,7775, 450, 1
4600,1967, 449, 0
4711,5822, 609, 1
4768,5437, 666, 0
4826,3925, 755, 0
4889,14457, 756, 0
4954,7263, 787, 0
5024,42265, 721, 1
5102,122143, 0, 0
5159,618, 770, 0
5222,13330, 620, 0
5286,6538, 681, 0
5358,22268, 831, 1
5542,396, 779, 0
5600,7612, 774, 0
5658,16708, 754, 0
5718,14907, 936, 0
5783,2921, 727, 0
6264,8982, 135, 0
6427,4043, 156, 0
6587,2899, 149, 0
6743,4579, 150, 0
6898,8336, 130, 0
7025,25624, 527, 0
7176,190, 399, 0
7313,59, 385, 0
7453,164, 376, 0
7592,7403, 410, 0
7750,248, 378, 1
7913,176, 74, 0
8069,2672, 45, 0
8230,1014, 75, 0
8388,1505, 78, 0
8563,2505, 47, 0
8723,835, 76, 1
8635,443, 144, 0
8481,2038, 145, 0
8308,2531, 153, 0
8152,1843, 157, 0
7996,1404, 143, 0
7838,3629, 132, 0
7858,1479, 108, 0
8028,3790, 72, 0
8192,643, 109, 1
8351,3597, 115, 0
8507,693, 99, 0
8664,2125, 81, 0
8778,30868, 882, 1
8811,17312, 520, 0
8847,13387, 793, 0
9224,50042, 572, 0
9282,7663, 768, 0
9334,0, 0, 0
9297,18996, 618, 0
9261,50078, 696, 0
9225,12412, 737, 0
9194,13776, 730, 0
9167,5586, 808, 0
9142,6057, 736, 0
9038,35474, 692, 0
8927,17959, 647, 0
8816,19485, 586, 0
8709,2693, 583, 0
8591,6771, 615, 0
8487,5475, 631, 0
8558,142, 21, 0
8719,372, 23, 0
8893,151, 22, 0
9053,383, 21, 0
9216,32, 20, 0
9393,532, 18, 0
9376,3677, 229, 0
9222,4954, 277, 1
9066,3897, 269, 1
8917,7428, 285, 0
8765,18456, 285, 0
8601,142, 286, 1
8479,3206, 670, 0
8383,26270, 678, 0
8280,1087, 678, 0
8188,6320, 713, 0
8096,16177, 690, 0
8010,6320, 704, 0
7942,22109, 872, 0
7965,1835, 784, 0
7988,1697, 785, 0
8014,6730, 807, 0
7962,28554, 349, 1
7805,5398, 297, 0
7674,271, 341, 0
7526,14065, 368, 1
7368,4761, 352, 0
7224,19968, 432, 0
7218,35516, 1092, 0
7239,9062, 799, 0
7266,45944, 996, 0
7294,552, 805, 1
7325,4633, 773, 0
7359,15929, 858, 1
7302,69351, 928, 0
7186,7300, 567, 0
7066,11871, 569, 0
6941,23057, 730, 0
6825,3088, 492, 0
6712,33645, 725, 0
6641,32329, 831, 0
6626,9352, 751, 0
6614,7878, 748, 0
6607,24346, 540, 0
6603,4113, 756, 0
6603,10874, 826, 0
6605,255, 670, 0
6602,45291, 973, 0
6604,26516, 867, 0
6610,18251, 567, 0
6619,19167, 837, 0
6632,4066, 801, 0
6844,15858, 612, 0
6918,4432, 761, 0
6991,13253, 772, 0
7069,20020, 742, 0
7031,17500, 939, 0
6623,3198, 740, 0
6663,5634, 181, 0
6821,163, 186, 1
6977,390, 173, 0
7132,2911, 120, 0
7302,6437, 180, 0
7462,401, 161, 0
7573,27866, 506, 0
7605,23680, 632, 0
7640,6445, 761, 0
7682,15368, 763, 0
7727,3139, 736, 0
7774,3050, 745, 0
7804,52602, 638, 0
7694,12983, 785, 1
7638,10379, 814, 0
7583,3329, 767, 0
7535,54070, 977, 0
7491,12374, 808, 0
7383,5739, 130, 0
7239,8837, 417, 0
7101,8502, 395, 0
6945,4624, 376, 0
6807,3934, 413, 0
6673,1458, 448, 0
6680,55401, 924, 0
6814,944, 549, 0
6931,8047, 491, 0
7058,50346, 520, 0
7179,8486, 480, 0
7317,4278, 499, 0
7381,59007, 763, 1
7381,5307, 681, 0
7385,18921, 660, 0
7393,77882, 1276, 0
7406,4333, 713, 0
7421,3804, 784, 1
7453,53973, 1032, 0
7542,12917, 583, 1
7646,7354, 693, 0
7752,7673, 654, 0
7853,72, 569, 1
7952,5585, 666, 1
8008,2201, 119, 0
7849,765, 119, 0
7693,1195, 116, 0
7553,3483, 119, 0
7393,3269, 132, 1
7219,950, 130, 0
7057,9678, 123, 0
6951,16560, 629, 0
6842,12322, 580, 0
6342,14534, 612, 1
6284,2662, 750, 0
6228,14889, 526, 0
6178,52694, 959, 0
6129,5169, 244, 0
6280,8701, 254, 0
6433,7138, 233, 0
6605,2106, 191, 0
6763,4437, 207, 1
6917,4427, 141, 1
7055,635, 81, 1
7230,490, 85, 1
7388,2695, 52, 0
7547,161, 77, 0
7723,2454, 85, 0
7885,6299, 114, 0
8023,112073, 821, 1
8064,15490, 853, 0
8107,32887, 462, 0
8155,44081, 937, 0
8209,30501, 866, 0
8261,24568, 521, 0
8316,8558, 794, 0
8450,836, 266, 0
8598,9, 273, 0
8766,2290, 240, 0
8919,2975, 247, 0
9071,2070, 253, 0
9222,5267, 242, 1
9337,21409, 730, 0
9434,5384, 641, 1
9533,3314, 629, 0
9646,36300, 747, 0
9747,16770, 425, 0
9862,4083, 635, 0
9825,13306, 625, 0
9719,12486, 443, 0
9611,39755, 756, 0
9506,3260, 645, 0
9402,3486, 656, 0
9302,5319, 643, 0
9259,20791, 854, 0
9314,53568, 691, 0
9373,50577, 739, 0
9435,38599, 588, 0
9498,16291, 669, 0
9578,9726, 790, 1
9605,14552, 557, 0
9482,9991, 538, 0
9359,4451, 532, 0
9241,968, 569, 0
9123,23020, 667, 0
9005,45213, 851, 0
8883,5854, 574, 0
8742,1252, 334, 0
8596,22911, 442, 0
8439,4601, 355, 1
8297,14666, 431, 1
8155,183, 357, 0
7999,2420, 386, 0
7859,291, 13, 0
7693,188, 12, 0
7549,485, 12, 1
7391,147, 15, 0
7214,969, 15, 0
7055,15, 16, 1
7039,13768, 676, 0
7128,30876, 753, 0
7229,9038, 581, 0
7322,227, 616, 0
7417,23996, 844, 0
7527,6224, 646, 1
7544,62644, 938, 1
7467,34924, 996, 0
7392,1960, 738, 0
7321,3910, 672, 0
7251,13487, 667, 0
7178,54330, 947, 0
7103,293, 18, 0
6943,798, 20, 0
6780,894, 22, 0
6604,326, 16, 0
6445,884, 27, 0
6285,1192, 25, 0
6134,192, 20, 0
6097,18487, 543, 0
6058,19540, 776, 0
6027,28108, 907, 1
6001,49316, 1145, 1
5979,15298, 788, 0
5960,1355, 794, 0
6072,28753, 414, 0
6206,2260, 419, 0
6341,2362, 417, 0
6477,21675, 270, 0
6619,1052, 397, 0
6773,438, 375, 0
6914,1213, 54, 1
7080,1600, 60, 0
7239,622, 56, 0
7398,2390, 54, 0
7558,999, 55, 0
7730,524, 52, 0
7876,1275, 86, 1
8054,1221, 95, 0
8215,823, 93, 0
8736,2860, 286, 0
8581,242, 252, 0
8426,2081, 230, 0
8278,5771, 176, 0
8124,3159, 232, 0
8012,23444, 735, 1
8082,28434, 743, 0
8154,6103, 694, 0
8228,2934, 656, 0
8303,4669, 690, 0
8392,33972, 806, 0
8467,96011, 0, 1
8619,17300, 150, 0
8770,4643, 226, 0
8941,6593, 254, 0
9092,6547, 155, 0
9246,3994, 236, 1
9400,4620, 231, 1
9426,28027, 513, 0
9432,15560, 877, 0
9441,5273, 845, 0
9452,11402, 823, 0
9468,582, 744, 0
9485,14003, 785, 0
9467,29858, 543, 0
9434,29033, 898, 0
9403,53600, 990, 0
9376,2404, 786, 0
9351,12333, 845, 0
9328,3762, 789, 0
9253,433, 218, 0
9095,2380, 211, 0
8942,663, 218, 0
8786,840, 216, 0
8619,1732, 240, 0
8464,1213, 238, 0
8358,6934, 828, 0
8361,63423, 589, 0
8367,4890, 815, 0
8377,16226, 636, 0
8389,12434, 753, 0
8403,13728, 751, 0
8421,109355, 0, 0
8541,19747, 696, 0
