11085,3442, 402, 0
10933,15785, 289, 0
10802,21075, 513, 0
10670,583, 386, 0
10534,3602, 445, 1
10419,0, 0, 0
10424,19924, 668, 0
10432,42142, 953, 0
10442,18048, 826, 0
10455,8504, 726, 0
10470,13247, 823, 0
10489,5073, 780, 0
10349,9013, 198, 0
10194,554, 162, 1
10034,5776, 174, 0
9881,1251, 172, 1
9723,4171, 191, 1
9550,1808, 183, 0
9626,5346, 177, 0
9780,91, 156, 0
9937,3752, 147, 0
10094,2082, 131, 0
10269,895, 132, 1
10424,8989, 208, 0
10515,8871, 814, 0
10552,8596, 724, 0
10590,25365, 533, 0
10637,5187, 757, 0
10681,4166, 739, 0
10728,20624, 760, 0
10782,44547, 830, 0
10879,1376, 619, 0
10986,13292, 592, 0
11088,169, 647, 0
11187,14669, 680, 0
11291,13733, 443, 0
11374,5868, 778, 0
11325,1776, 763, 0
11277,13795, 542, 0
11105,51894, 979, 0
10954,12731, 196, 0
10797,4155, 103, 0
10626,817, 152, 0
10468,1078, 176, 0
10313,3851, 93, 0
10154,3365, 172, 0
10009,1226, 94, 1
9834,2808, 99, 1
9677,401, 98, 1
9533,851, 108, 1
9372,2812, 117, 0
9200,1216, 113, 0
9196,12107, 623, 0
9309,5191, 538, 0
9424,3628, 608, 0
9560,5586, 568, 0
9675,18666, 348, 0
9797,2385, 469, 0
9817,7141, 629, 0
9703,26670, 664, 0
9600,561, 653, 0
9509,13976, 480, 0
9403,16715, 458, 0
9304,10460, 655, 0
9209,22237, 413, 0
9060,10272, 333, 0
8915,21362, 434, 0
8760,13207, 290, 0
8617,15845, 339, 0
8470,3393, 364, 0
8340,54363, 0, 0
8392,7337, 697, 1
8810,43876, 474, 0
8877,14066, 638, 0
8946,4677, 689, 0
9015,4463, 699, 0
9088,16769, 571, 1
9054,1158, 406, 0
8917,13085, 295, 0
8783,11979, 477, 0
8648,36475, 596, 0
8517,10059, 479, 0
8372,15401, 509, 1
8350,251, 15, 0
8512,387, 16, 0
8671,112, 13, 0
8846,291, 14, 0
9005,245, 14, 1
9168,11, 13, 0
9319,8061, 613, 0
9412,2824, 640, 0
9514,19372, 737, 0
9624,6817, 606, 0
9727,19331, 619, 0
9842,16609, 664, 0
9929,18627, 894, 0
9940,10994, 616, 0
9953,10432, 820, 0
9971,51297, 965, 0
9990,4327, 681, 0
10012,9076, 659, 0
10035,15556, 820, 0
9953,1529, 659, 0
9859,7107, 679, 1
9760,6474, 613, 0
9666,175, 621, 0
9579,14192, 724, 0
9500,8716, 642, 0
9523,14713, 539, 0
9638,14281, 608, 0
9753,7270, 656, 0
9856,1078, 554, 0
9963,35202, 869, 0
10070,18838, 612, 0
10059,4063, 228, 0
9903,5988, 136, 0
9734,1905, 207, 0
9578,2338, 201, 0
9445,2795, 199, 0
9287,4260, 236, 1
9197,700, 167, 1
9354,4102, 103, 1
9509,14, 154, 0
9700,2500, 144, 0
9858,1317, 168, 0
10011,1354, 151, 0
10160,473, 83, 0
10321,2031, 58, 0
10495,634, 89, 1
10651,1973, 82, 0
10813,2347, 58, 0
10973,275, 83, 0
11133,10404, 0, 0
10973,222, 3, 0
10813,80, 5, 0
10652,127, 6, 0
10481,193, 4, 1
10315,162, 6, 0
10155,171, 7, 0
10076,15682, 513, 0
9999,1215, 634, 0
9928,11101, 773, 0
9861,29827, 386, 0
9794,57774, 976, 0
9726,5047, 755, 0
9696,16758, 760, 1
9679,10577, 788, 0
9664,8102, 829, 0
9652,56010, 1027, 0
9641,3561, 824, 0
9635,13388, 810, 0
9674,31396, 440, 0
9761,28792, 777, 0
9852,4058, 644, 0
9953,19774, 649, 0
10046,737, 626, 0
10140,1253, 655, 0
10168,13267, 317, 0
10024,17775, 519, 0
